
Clock type: CPU
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..e/imputils.py:20 Registry.__init__  6      0.000007  0.000007  0.000001
../typing/cmathdecl.py:70 <listcomp>  1      0.000002  0.000007  0.000007
..ython/numbers.py:1186 bool_as_bool  10     0.000007  0.000007  0.000001
..gging/__init__.py:219 _acquireLock  2      0.000005  0.000007  0.000004
..y:2821 Signature.return_annotation  12     0.000007  0.000007  0.000001
..vmlite/ir/values.py:164 <listcomp>  8      0.000007  0.000007  0.000001
../typing/cmathdecl.py:54 <listcomp>  1      0.000002  0.000007  0.000007
..yping/randomdecl.py:140 <listcomp>  1      0.000002  0.000007  0.000007
..actions.py:294 _operator_fallbacks  4      0.000007  0.000007  0.000002
..yping/randomdecl.py:255 <listcomp>  1      0.000002  0.000007  0.000007
..ontrolFlowAnalysis.op_RETURN_VALUE  8      0.000007  0.000007  0.000001
..egen.py:864 _object_getbuffer_hook  6      0.000007  0.000007  0.000001
...py:185 BooleanModel.get_data_type  9      0.000007  0.000007  0.000001
..yping/randomdecl.py:199 <listcomp>  1      0.000002  0.000007  0.000007
..yping/randomdecl.py:129 <listcomp>  1      0.000002  0.000007  0.000007
..194 _SixMetaPathImporter.find_spec  7      0.000007  0.000007  0.000001
..yping/randomdecl.py:158 <listcomp>  1      0.000002  0.000007  0.000007
..xesSubplot._request_autoscale_view  4      0.000007  0.000007  0.000002
..y:623 Interpreter.get_global_value  7      0.000007  0.000007  0.000001
..yping/randomdecl.py:222 <listcomp>  1      0.000002  0.000007  0.000007
../numba/np/arrayobj.py:5225 ol_bool  1      0.000002  0.000007  0.000007
..tlib/artist.py:1213 Text.mouseover  10     0.000007  0.000007  0.000001
..yping/randomdecl.py:232 <listcomp>  1      0.000002  0.000007  0.000007
..ages/PIL/Image.py:2644 _check_size  2      0.000005  0.000007  0.000003
..optimize/nonlin.py:1549 <listcomp>  7      0.000007  0.000007  0.000001
..__init__.py:91 _StrongRef.__init__  6      0.000007  0.000007  0.000001
..yping/randomdecl.py:189 <listcomp>  1      0.000002  0.000007  0.000007
..lotlib/offsetbox.py:475 <listcomp>  10     0.000007  0.000007  0.000001
<string>:5 FullArgSpec                1      0.000007  0.000007  0.000007
..b/cm.py:466 ScalarMappable.changed  1      0.000003  0.000007  0.000007
..:59 Registry.lower_getattr_generic  3      0.000005  0.000007  0.000002
..b/colors.py:962 Normalize.__init__  1      0.000005  0.000007  0.000007
..alg/interface.py:53 LinearOperator  1      0.000007  0.000007  0.000007
..y/special/_logsumexp.py:1 <module>  1      0.000004  0.000007  0.000007
..reCanvasGTK3Agg._get_output_canvas  1      0.000006  0.000007  0.000007
..tplotlib/pyplot.py:755 get_fignums  1      0.000004  0.000007  0.000007
..:247 CPUDispatcher._make_finalizer  6      0.000007  0.000007  0.000001
...py:91 _AxesStack._entry_from_axes  2      0.000005  0.000007  0.000003
..abstract.py:103 List.mangling_args  10     0.000007  0.000007  0.000001
..lib/text.py:1124 Text.set_rotation  2      0.000003  0.000007  0.000003
..egen.py:551 JITCodeLibrary.codegen  2      0.000007  0.000007  0.000003
<string>:5 _LPProblem                 1      0.000007  0.000007  0.000007
..endor/pyparsing.py:1567 resetCache  1      0.000005  0.000007  0.000007
..lotlib/offsetbox.py:480 <listcomp>  10     0.000007  0.000007  0.000001
..tending.py:280 _Intrinsic.__init__  6      0.000007  0.000007  0.000001
..py:15 _MarkNrtCallVisitor.__init__  4      0.000007  0.000007  0.000002
..ba/core/ir.py:606 SetItem.__init__  1      0.000004  0.000007  0.000007
..y/passes.py:17 _inlining_threshold  7      0.000007  0.000007  0.000001
..linalg/linalg.py:112 isComplexType  3      0.000005  0.000007  0.000002
..py:313 DifferentialEvolutionSolver  1      0.000006  0.000006  0.000006
..b/_pylab_helpers.py:124 set_active  1      0.000005  0.000006  0.000006
..lib/transforms.py:967 Bbox.minposy  6      0.000006  0.000006  0.000001
..ontainers.py:217 UniTuple.__iter__  2      0.000005  0.000006  0.000003
..es/llvmlite/llvmpy/core.py:97 void  8      0.000006  0.000006  0.000001
...py:135 ConstraintNetwork.__init__  6      0.000006  0.000006  0.000001
..gging/__init__.py:228 _releaseLock  2      0.000005  0.000006  0.000003
../llvmlite/llvmpy/core.py:89 struct  1      0.000002  0.000006  0.000006
../scipy/sparse/dia.py:16 dia_matrix  1      0.000006  0.000006  0.000006
..matplotlib/__init__.py:235 wrapper  7      0.000006  0.000006  0.000001
..-packages/cffi/api.py:293 FFI.cast  1      0.000004  0.000006  0.000006
...6/pathlib.py:1008 PosixPath._init  7      0.000006  0.000006  0.000001
..date_strategy.py:274 BFGS.__init__  1      0.000004  0.000006  0.000006
<string>:5 Indexing                   1      0.000006  0.000006  0.000006
..-1D/femflex/space.py:13 <listcomp>  1      0.000006  0.000006  0.000006
..ase.py:1281 AxesSubplot.get_aspect  7      0.000006  0.000006  0.000001
..umba/core/cgutils.py:437 if_likely  1      0.000002  0.000006  0.000006
..py/linalg/linalg.py:107 _makearray  1      0.000003  0.000006  0.000006
<string>:5 ArgSpec                    1      0.000006  0.000006  0.000006
../mathtext.py:1487 Char.get_kerning  2      0.000005  0.000006  0.000003
..yping/randomdecl.py:190 <listcomp>  1      0.000002  0.000006  0.000006
..e.py:110 Module.get_named_metadata  6      0.000006  0.000006  0.000001
..re/multiarray.py:990 unravel_index  8      0.000006  0.000006  0.000001
..yping/randomdecl.py:223 <listcomp>  1      0.000002  0.000006  0.000006
..re/getlimits.py:498 iinfo.__init__  1      0.000006  0.000006  0.000006
..ba/core/dataflow.py:174 <listcomp>  1      0.000002  0.000006  0.000006
..ler.py:243 _CompileStatus.__init__  6      0.000006  0.000006  0.000001
..yping/randomdecl.py:142 <listcomp>  1      0.000002  0.000006  0.000006
..yping/randomdecl.py:212 <listcomp>  1      0.000002  0.000006  0.000006
..yping/randomdecl.py:130 <listcomp>  1      0.000002  0.000006  0.000006
../scipy/sparse/csc.py:16 csc_matrix  1      0.000006  0.000006  0.000006
..osurecall.py:918 _inline_arraycall  1      0.000004  0.000006  0.000006
..arsing.py:506 ParseResults.haskeys  7      0.000006  0.000006  0.000001
..core/imputils.py:183 user_function  2      0.000006  0.000006  0.000003
..tplotlib/transforms.py:299 Bbox.p1  2      0.000004  0.000006  0.000003
...py:860 BlockInfo.active_try_block  10     0.000006  0.000006  0.000001
..nfer.py:893 TypeVarMap.set_context  6      0.000006  0.000006  0.000001
..get_required_interactive_framework  1      0.000003  0.000006  0.000006
..lotlib/mathtext.py:2646 State.font  8      0.000006  0.000006  0.000001
..nit__.py:2112 _OrderedSet.__init__  2      0.000006  0.000006  0.000003
..yping/randomdecl.py:141 <listcomp>  1      0.000001  0.000006  0.000006
../pickle.py:195 _Framer.end_framing  8      0.000006  0.000006  0.000001
.._bases.py:3503 draw_if_interactive  1      0.000003  0.000006  0.000006
..ine_closurecall.py:1482 <listcomp>  8      0.000006  0.000006  0.000001
..calarIndexingHelper.update_indices  9      0.000006  0.000006  0.000001
..:480 Figure.get_constrained_layout  6      0.000006  0.000006  0.000001
..yping/randomdecl.py:213 <listcomp>  1      0.000002  0.000006  0.000006
..e/controlflow.py:290 CFGraph.nodes  6      0.000006  0.000006  0.000001
..lg/matfuncs.py:338 _ExpmPadeHelper  1      0.000006  0.000006  0.000006
..:450 UniTupleModel.get_return_type  2      0.000004  0.000006  0.000003
..5 _ParseResultsWithOffset.__init__  8      0.000006  0.000006  0.000001
..line_closurecall.py:113 <listcomp>  6      0.000005  0.000006  0.000001
..figure.py:917 Figure.get_facecolor  1      0.000005  0.000006  0.000006
..process_plot_var_args._setdefaults  4      0.000005  0.000006  0.000001
..ba/core/codegen.py:1016 <listcomp>  6      0.000006  0.000006  0.000001
..py:700 ParforDiagnostics.has_setup  6      0.000006  0.000006  0.000001
..lotlib/offsetbox.py:174 <listcomp>  4      0.000006  0.000006  0.000001
..matplotlib/axis.py:1433 <dictcomp>  8      0.000006  0.000006  0.000001
..48 _ScalarIndexingHelper.as_values  9      0.000006  0.000006  0.000001
..ext.py:40 DefaultContext.cpu_count  1      0.000004  0.000006  0.000006
..impl.py:82 _ScalarHelper.load_data  9      0.000006  0.000006  0.000001
..numba/core/imputils.py:78 decorate  1      0.000002  0.000006  0.000006
..ime/nrt.py:49 _Runtime._init_guard  6      0.000005  0.000005  0.000001
..68 OmittedArgDataModel.as_argument  9      0.000005  0.000005  0.000001
..py:185 IncrementalEncoder.__init__  2      0.000005  0.000005  0.000003
<string>:5 _ArrayIndexingHelper       1      0.000005  0.000005  0.000005
..k/__init__.py:798 Grouper.__init__  2      0.000004  0.000005  0.000003
<string>:5 MetricInfo                 1      0.000005  0.000005  0.000005
../core/typeinfer.py:1219 <dictcomp>  6      0.000005  0.000005  0.000001
../matplotlib/text.py:341 <listcomp>  6      0.000005  0.000005  0.000001
..re/typing/setdecl.py:17 SetBuiltin  1      0.000005  0.000005  0.000005
..:55 DummyDIBuilder.mark_subprogram  6      0.000005  0.000005  0.000001
..pycparser/plyparser.py:80 decorate  8      0.000005  0.000005  0.000001
..es/PIL/Image.py:524 Image.__init__  3      0.000005  0.000005  0.000002
..hgo_lib/triangulation.py:5 Complex  1      0.000005  0.000005  0.000005
..mathtext.py:1383 Hlist.get_kerning  8      0.000005  0.000005  0.000001
..Plugin.py:1715 AppendingTiffWriter  1      0.000005  0.000005  0.000005
...py:245 MemInfoModel.from_argument  9      0.000005  0.000005  0.000001
..rser/plyparser.py:70 parameterized  8      0.000005  0.000005  0.000001
..y:1054 JitEngine.is_symbol_defined  4      0.000005  0.000005  0.000001
..hon3.6/functools.py:674 <listcomp>  8      0.000005  0.000005  0.000001
../scipy/sparse/coo.py:22 coo_matrix  1      0.000005  0.000005  0.000005
..rsing.py:3549 QuotedString.__str__  1      0.000004  0.000005  0.000005
../GifImagePlugin.py:50 GifImageFile  1      0.000005  0.000005  0.000005
..plotlib/gridspec.py:211 _normalize  2      0.000004  0.000005  0.000003
...py:174 _CompilingCounter.__init__  6      0.000005  0.000005  0.000001
..ntrolFlowAnalysis.op_JUMP_ABSOLUTE  1      0.000002  0.000005  0.000005
..ypes/scalars.py:148 Complex.__lt__  4      0.000005  0.000005  0.000001
..ython3.6/urllib/parse.py:101 _noop  8      0.000005  0.000005  0.000001
..47 JITCodeLibrary.recorded_timings  6      0.000005  0.000005  0.000001
..ctions_abc.py:252 __subclasshook__  1      0.000002  0.000005  0.000005
..d_bases.py:1222 DrawEvent.__init__  1      0.000005  0.000005  0.000005
..parsing.py:5259 Suppress.postParse  7      0.000005  0.000005  0.000001
.. DataFlowAnalysis.op_JUMP_ABSOLUTE  1      0.000002  0.000005  0.000005
<string>:5 iinfo                      1      0.000005  0.000005  0.000005
..lugin.py:912 ImageFileDirectory_v1  1      0.000005  0.000005  0.000005
..ref.py:193 WeakValueDictionary.get  5      0.000005  0.000005  0.000001
..s.py:1704 _fix_ipython_backend2gui  3      0.000005  0.000005  0.000002
..typing/templates.py:586 <listcomp>  2      0.000004  0.000005  0.000002
..mba/np/arraymath.py:32 _check_blas  1      0.000002  0.000005  0.000005
..inery.py:245 PassManager.finalized  6      0.000005  0.000005  0.000001
..y:630 WorkingSet.iter_entry_points  1      0.000005  0.000005  0.000005
..MathtextBackendAgg.set_canvas_size  4      0.000005  0.000005  0.000001
..b._bootstrap>:736 type.exec_module  1      0.000002  0.000005  0.000005
..low.py:125 DataFlowAnalysis.op_NOP  6      0.000005  0.000005  0.000001
..info.py:46 DummyDIBuilder.__init__  6      0.000005  0.000005  0.000001
..hon3.6/functools.py:675 <listcomp>  8      0.000005  0.000005  0.000001
..lib/python3.6/enum.py:331 __iter__  4      0.000005  0.000005  0.000001
..py:442 FigureCanvasAgg.buffer_rgba  1      0.000003  0.000005  0.000005
..tlib/legend.py:566 Legend._get_loc  4      0.000005  0.000005  0.000001
..ogging/__init__.py:190 _checkLevel  2      0.000003  0.000004  0.000002
../python3.6/enum.py:312 __getattr__  1      0.000002  0.000004  0.000004
..r/types.py:155 VoidType._to_string  7      0.000004  0.000004  0.000001
..gion.py:12 BaseQuadraticSubproblem  1      0.000004  0.000004  0.000004
..IL/Image.py:3168 register_save_all  2      0.000003  0.000004  0.000002
..:83 Registry.lower_setattr_generic  1      0.000004  0.000004  0.000004
..parsing.py:704 ParseResults.asList  1      0.000002  0.000004  0.000004
..setdecl.py:177 ConcreteSetOperator  6      0.000004  0.000004  0.000001
../pyparsing.py:5166 Group.postParse  6      0.000004  0.000004  0.000001
..ecode.py:168 ByteCodeIter.__iter__  6      0.000004  0.000004  0.000001
..:343 CPUCallConv._make_call_helper  6      0.000004  0.000004  0.000001
../core/dispatcher.py:293 <listcomp>  2      0.000004  0.000004  0.000002
..ges/gi/types.py:194 _type_register  6      0.000004  0.000004  0.000001
..onstraint.py:5 CanonicalConstraint  1      0.000004  0.000004  0.000004
..tdecl.py:189 ConcreteSetComparison  6      0.000004  0.000004  0.000001
..info.py:61 DummyDIBuilder.finalize  6      0.000004  0.000004  0.000001
..models.py:239 FloatModel.as_return  6      0.000004  0.000004  0.000001
../femflex/shape.py:38 bspline_knots  1      0.000003  0.000004  0.000004
..otlib/__init__.py:1189 get_backend  1      0.000002  0.000004  0.000004
..hon/numbers.py:19 _int_arith_flags  4      0.000004  0.000004  0.000001
..matplotlib/colors.py:224 <genexpr>  4      0.000004  0.000004  0.000001
..lib/type_check.py:279 iscomplexobj  1      0.000003  0.000004  0.000004
..raymath.py:835 nan_min_max_factory  4      0.000004  0.000004  0.000001
../_threadsafety.py:48 non_reentrant  6      0.000004  0.000004  0.000001
..nFunctionDescriptor.llvm_func_name  3      0.000004  0.000004  0.000001
.. HandlerLine2D.adjust_drawing_area  3      0.000004  0.000004  0.000001
..a/core/lowering.py:1163 <listcomp>  1      0.000002  0.000004  0.000004
../numpy/lib/npyio.py:1319 WriteWrap  1      0.000004  0.000004  0.000004
..ine_closurecall.py:765 _debug_dump  6      0.000004  0.000004  0.000001
.. RewriteArrayExprs._translate_expr  1      0.000002  0.000004  0.000004
..py:109 EnvironmentManager.__init__  1      0.000003  0.000004  0.000004
..func/array_exprs.py:386 ExprKernel  3      0.000004  0.000004  0.000001
..mba/core/lowering.py:63 Lower.init  6      0.000004  0.000004  0.000001
..lotlib/mathtext.py:2650 State.font  4      0.000004  0.000004  0.000001
..impl.py:93 intrinsic_complex_unary  4      0.000004  0.000004  0.000001
..plotlib/patches.py:1853 <listcomp>  1      0.000002  0.000004  0.000004
..te/fitpack2.py:71 UnivariateSpline  1      0.000004  0.000004  0.000004
...py:354 WeakKeyDictionary.__init__  1      0.000004  0.000004  0.000004
..232 type._requires_builtin_wrapper  1      0.000003  0.000004  0.000004
..pycparser/ply/yacc.py:1971 LRTable  1      0.000004  0.000004  0.000004
..ib/widgets.py:35 LockDraw.__init__  3      0.000004  0.000004  0.000001
../scipy/sparse/csr.py:17 csr_matrix  1      0.000004  0.000004  0.000004
..timize/nonlin.py:688 LowRankMatrix  1      0.000004  0.000004  0.000004
..6/threading.py:1230 current_thread  1      0.000003  0.000004  0.000004
..r.py:1723 NullDebug.unify_finished  6      0.000004  0.000004  0.000001
..TCodeLibrary.enable_object_caching  2      0.000004  0.000004  0.000002
..parser/ply/yacc.py:1309 Production  1      0.000004  0.000004  0.000004
..timize/zeros.py:1036 TOMS748Solver  1      0.000004  0.000004  0.000004
..rior_point.py:23 BarrierSubproblem  1      0.000004  0.000004  0.000004
..hon3.6/os.py:1067 __subclasshook__  1      0.000002  0.000004  0.000004
..atfuncs.py:172 MatrixPowerOperator  1      0.000004  0.000004  0.000004
..kaging/requirements.py:62 <lambda>  1      0.000002  0.000004  0.000004
..nterpolate/_bsplines.py:37 BSpline  1      0.000004  0.000004  0.000004
...py:98 MathtextBackendAgg.__init__  2      0.000004  0.000004  0.000002
..py:837 TextArea.set_minimumdescent  1      0.000002  0.000003  0.000003
..L/TiffImagePlugin.py:654 decorator  5      0.000003  0.000003  0.000001
..tructType.build_c_name_with_marker  2      0.000003  0.000003  0.000002
..magePlugin.py:653 _register_writer  5      0.000003  0.000003  0.000001
...py:183 ConcreteInplaceSetOperator  5      0.000003  0.000003  0.000001
..2 _create_datetime_comparison_impl  6      0.000003  0.000003  0.000001
..ist.py:596 FancyBboxPatch.set_snap  1      0.000002  0.000003  0.000003
.._lib/_util.py:165 DeprecatedImport  1      0.000003  0.000003  0.000003
..plotlib/mathtext.py:586 <listcomp>  2      0.000003  0.000003  0.000002
..re/runtime/context.py:6 NRTContext  1      0.000003  0.000003  0.000003
..ckages/numba/np/linalg.py:72 _BLAS  1      0.000003  0.000003  0.000003
..arsing.py:3203 StringEnd.parseImpl  1      0.000002  0.000003  0.000003
..figure.py:913 Figure.get_edgecolor  1      0.000003  0.000003  0.000003
..magePlugin.py:642 _register_loader  5      0.000003  0.000003  0.000001
..fImagePlugin.py:1011 TiffImageFile  1      0.000003  0.000003  0.000003
..mpy/linalg/linalg.py:125 _realType  1      0.000002  0.000003  0.000003
..erpolate/interpolate.py:1331 BPoly  1      0.000003  0.000003  0.000003
..tlib/axes/_base.py:2519 <listcomp>  4      0.000003  0.000003  0.000001
..hicsContextBase.set_clip_rectangle  4      0.000003  0.000003  0.000001
..polate/interpolate.py:1882 NdPPoly  1      0.000003  0.000003  0.000003
..ser/ply/yacc.py:2936 ParserReflect  1      0.000003  0.000003  0.000003
..base.py:136 _atleast_3d_dispatcher  4      0.000003  0.000003  0.000001
